time_truth_sec,pos_east_truth_m,pos_north_truth_m,pos_up_truth_m,vel_east_truth_mps,vel_north_truth_mps,vel_up_truth_mps,yaw_truth_rad,pitch_truth_rad,roll_truth_rad
1.68,8.41999999998511,1.58374874456253e-05,0,-1.76309200098243e-11,9.37129434651285e-06,0,1.57079820921375,-5.58611949806404e-18,-5.75889222131755e-13
1.69,8.41999999998493,1.59312003890904e-05,0,-1.77357778959127e-11,9.37129434651266e-06,0,1.57079822028682,-5.62851171859476e-18,-5.80259629787471e-13
1.7,8.41999999998475,1.60249133325556e-05,0,-1.78405918470323e-11,9.37129434651247e-06,0,1.57079823135607,-5.64588772790686e-18,-5.82051044259668e-13
1.71,8.41999999998457,1.61186262760207e-05,0,-1.7945361865264e-11,9.37129434651228e-06,0,1.57079824242195,-5.6368682729888e-18,-5.81121273368813e-13
1.72,8.41999999998439,1.62123392194858e-05,0,-1.80500879485269e-11,9.37129434651209e-06,0,1.57079825348487,-5.60007410149631e-18,-5.77328124935234e-13
1.73,8.41999999998421,1.63060521629509e-05,0,-1.81547700968211e-11,9.3712943465119e-06,0,1.57079826454524,-5.53412596175305e-18,-5.70529406779114e-13
1.74,8.41999999998403,1.6399765106416e-05,0,-1.82594083122275e-11,9.37129434651171e-06,0,1.57079827560351,-5.43764460275159e-18,-5.60582926720495e-13
1.75,8.41999999998385,1.64934780498812e-05,0,-1.83640025947459e-11,9.37129434651152e-06,0,1.57079828666009,-5.30925077415446e-18,-5.4734649257928e-13
1.76,8.41999999998366,1.65871909933463e-05,0,-1.84685529402148e-11,9.37129434651133e-06,0,1.57079829771539,-5.14756522629525e-18,-5.30677912175226e-13
1.77,8.41999999998348,1.66809039368114e-05,0,-1.85730593548766e-11,9.37129434651114e-06,0,1.57079830876986,-4.95120871017993e-18,-5.10434993327949e-13
1.78,8.41999999998329,1.67746168802765e-05,0,-1.86775218324888e-11,9.37129434651095e-06,0,1.5707983198239,-4.71880197748833e-18,-4.86475543856922e-13
1.79,8.4199999999831,1.68683298237416e-05,0,-1.87819403772131e-11,9.37129434651075e-06,0,1.57079833087795,-4.44896578057565e-18,-4.58657371581475e-13
1.8,8.41999999998292,1.69620427672067e-05,0,-1.88863149890496e-11,9.37129434651056e-06,0,1.57079834193242,-4.14032087247409e-18,-4.26838284320794e-13
1.81,8.41999999998273,1.70557557106718e-05,0,-1.89906456659173e-11,9.37129434651037e-06,0,1.57079835298775,-3.79148800689479e-18,-3.9087608989392e-13
1.82,8.41999999998254,1.71494686541369e-05,0,-1.90949324078162e-11,9.37129434651018e-06,0,1.57079836404434,-3.40108793822964e-18,-3.50628596119753e-13
1.83,8.41999999998234,1.7243181597602e-05,0,-1.91991752168273e-11,9.37129434650998e-06,0,1.57079837510263,-2.96774142155343e-18,-3.05953610817045e-13
1.84,8.41999999998215,1.73368945410671e-05,0,-1.93033740908696e-11,9.37129434650979e-06,0,1.57079838616304,-2.49006921262602e-18,-2.56708941804403e-13
1.85,8.41999999998196,1.74306074845322e-05,0,-1.94075290299432e-11,9.37129434650959e-06,0,1.57079839722599,-1.96669206789468e-18,-2.0275239690029e-13
1.86,8.41999999998176,1.75243204279973e-05,0,-1.95116400361289e-11,9.3712943465094e-06,0,1.57079840829191,-1.39623074449651e-18,-1.43941783923021e-13
1.87,8.41999999998157,1.76180333714624e-05,0,-1.96157071094268e-11,9.3712943465092e-06,0,1.57079841936122,-7.77306000261056e-19,-8.0134910690766e-14
1.88,8.41999999998137,1.77117463149275e-05,0,-1.97197302477558e-11,9.371294346509e-06,0,1.57079843043434,-1.0853859371302e-19,-1.11895850215454e-14
1.89,8.41999999998117,1.78054592583925e-05,0,-1.98237267949622e-11,9.37129434650882e-06,0,1.57079844141346,6.10799083182299e-19,6.29688401943443e-14
1.9,8.41999999998098,1.78991722018576e-05,0,-1.99277274643232e-11,9.37129434650863e-06,0,1.57079845249495,1.37722310022479e-18,1.41981470363026e-13
1.91,8.41999999998078,1.79928851453227e-05,0,-2.00317328426372e-11,9.37129434650844e-06,0,1.57079846358052,2.18558987759198e-18,2.25318107417159e-13
1.92,8.41999999998058,1.80865980887878e-05,0,-2.01357429278234e-11,9.37129434650825e-06,0,1.57079847467005,3.03075238047217e-18,3.12448131774e-13
1.93,8.41999999998037,1.81803110322529e-05,0,-2.02397577198818e-11,9.37129434650806e-06,0,1.5707984857634,3.9075635765651e-18,4.02840923850275e-13
1.94,8.41999999998017,1.8274023975718e-05,0,-2.03437772188124e-11,9.37129434650786e-06,0,1.57079849686046,4.81087643608462e-18,4.95965864062178e-13
1.95,8.41999999997997,1.8367736919183e-05,0,-2.04478014266959e-11,9.37129434650766e-06,0,1.57079850796111,5.73554393176119e-18,5.91292332825367e-13
1.96,8.41999999997976,1.84614498626481e-05,0,-2.05518303414517e-11,9.37129434650746e-06,0,1.57079851906522,6.67641903884439e-18,6.88289710554967e-13
1.97,8.41999999997955,1.85551628061132e-05,0,-2.06558639630796e-11,9.37129434650725e-06,0,1.57079853017267,7.628354735105e-18,7.86427377665569e-13
1.98,8.41999999997935,1.86488757495783e-05,0,-2.07599022915798e-11,9.37129434650704e-06,0,1.57079854128334,8.58620400083722e-18,8.85174714571228e-13
1.99,8.41999999997914,1.87425886930433e-05,0,-2.08639453290329e-11,9.37129434650683e-06,0,1.5707985523971,9.54481981886071e-18,9.84001101685461e-13
2,8.41999999997893,1.88363016365084e-05,0,-2.09679930733582e-11,9.37129434650662e-06,0,1.57079856351384,1.04990551745222e-17,1.08237591942125e-12
2.01,8.41999999997872,1.89300145799735e-05,0,-2.10720455245557e-11,9.3712943465064e-06,0,1.57079857463343,1.14437630556974e-17,1.17976854819106e-12
2.02,8.41999999997851,1.90237275234385e-05,0,-2.11761026847062e-11,9.37129434650618e-06,0,1.57079858575574,1.23737964527926e-17,1.27564836840678e-12
2.03,8.4199999999783,1.91174404669036e-05,0,-2.12801645496481e-11,9.37129434650596e-06,0,1.57079859688066,1.32840083587458e-17,1.36948476047979e-12
2.04,8.41999999997808,1.92111534103686e-05,0,-2.1384231123543e-11,9.37129434650574e-06,0,1.57079860800807,1.41692517690283e-17,1.46074710482093e-12
2.05,8.41999999997787,1.93048663538337e-05,0,-2.14883024063909e-11,9.37129434650551e-06,0,1.57079861913783,1.50243796816456e-17,1.54890478184051e-12
2.06,8.41999999997765,1.93985792972987e-05,0,-2.15923783940301e-11,9.37129434650528e-06,0,1.57079863026983,1.58442450971386e-17,1.63342717194827e-12
2.07,8.41999999997744,1.94922922407638e-05,0,-2.16964590906224e-11,9.37129434650505e-06,0,1.57079864140395,1.66237010185844e-17,1.71378365555346e-12
2.08,8.41999999997722,1.95860051842288e-05,0,-2.18005444940868e-11,9.37129434650482e-06,0,1.57079865254006,1.73576004515968e-17,1.78944361306474e-12
2.09,8.419999999977,1.96797181276939e-05,0,-2.19046346044234e-11,9.37129434650458e-06,0,1.57079866367804,1.80407964043274e-17,1.85987642489027e-12
2.1,8.41999999997678,1.97734310711589e-05,0,-2.2008729423713e-11,9.37129434650434e-06,0,1.57079867481777,1.86681418874654e-17,1.92455147143767e-12
2.11,8.41999999997656,1.9867144014624e-05,0,-2.21128289498748e-11,9.3712943465041e-06,0,1.57079868595913,1.92344899142386e-17,1.982938133114e-12
2.12,8.41999999997634,1.9960856958089e-05,0,-2.22169331829088e-11,9.37129434650385e-06,0,1.57079869710199,1.97346935004129e-17,2.03450579032579e-12
2.13,8.41999999997612,2.0054569901554e-05,0,-2.23210421248958e-11,9.3712943465036e-06,0,1.57079870824623,2.01636056642927e-17,2.07872382347904e-12
2.14,8.41999999997589,2.01482828450191e-05,0,-2.24251557716742e-11,9.37129434650335e-06,0,1.57079871939173,2.05160794267208e-17,2.11506161297921e-12
2.15,8.41999999997567,2.02419957884841e-05,0,-2.25292741274055e-11,9.3712943465031e-06,0,1.57079873053836,2.07869678110781e-17,2.14298853923122e-12
2.16,8.41999999997544,2.03357087319491e-05,0,-2.26333971900091e-11,9.37129434650285e-06,0,1.57079874168601,2.09711238432833e-17,2.16197398263944e-12
2.17,8.41999999997522,2.04294216754141e-05,0,-2.27375249615656e-11,9.37129434650259e-06,0,1.57079875283455,2.10634005517917e-17,2.17148732360773e-12
2.18,8.41999999997499,2.05231346188792e-05,0,-2.28416574399944e-11,9.37129434650233e-06,0,1.57079876398385,2.1058650967596e-17,2.17099794253938e-12
2.19,8.41999999997476,2.06168475623442e-05,0,-2.29457946252953e-11,9.37129434650206e-06,0,1.5707987751338,2.09517281242238e-17,2.15997521983716e-12
2.2,8.41999999997453,2.07105605058092e-05,0,-2.30499365174684e-11,9.3712943465018e-06,0,1.57079878628428,2.07374850577377e-17,2.1378885359033e-12
2.21,8.4199999999743,2.08042734492742e-05,0,-2.31540831185945e-11,9.37129434650153e-06,0,1.57079879743516,2.04107748067344e-17,2.1042072711395e-12
2.22,8.41999999997407,2.08979863927392e-05,0,-2.3258234424512e-11,9.37129434650125e-06,0,1.57079880858631,1.99664504123423e-17,2.0584008059469e-12
2.23,8.41999999997383,2.09916993362042e-05,0,-2.33623904393824e-11,9.37129434650098e-06,0,1.57079881973762,1.93993649182215e-17,1.99993852072614e-12
2.24,8.4199999999736,2.10854122796693e-05,0,-2.34665511632059e-11,9.3712943465007e-06,0,1.57079883088897,1.87043713705614e-17,1.92828979587728e-12
2.25,8.41999999997336,2.11791252231343e-05,0,-2.35707165918207e-11,9.37129434650042e-06,0,1.57079884204023,1.78763228180793e-17,1.84292401179988e-12
2.26,8.41999999997313,2.12728381665993e-05,0,-2.36748867293886e-11,9.37129434650014e-06,0,1.57079885319127,1.69100723120189e-17,1.74331054889295e-12
2.27,8.41999999997289,2.13665511100643e-05,0,-2.37790615759094e-11,9.37129434649986e-06,0,1.57079886434198,1.5800472906148e-17,1.62891878755495e-12
2.28,8.41999999997265,2.14602640535292e-05,0,-2.38832411272216e-11,9.37129434649957e-06,0,1.57079887549224,1.45423776567565e-17,1.49921810818385e-12
2.29,8.41999999997241,2.15539769969942e-05,0,-2.39874253874869e-11,9.37129434649928e-06,0,1.57079888664191,1.31306396226546e-17,1.35367789117703e-12
2.29999999999999,8.41999999997217,2.16476899404592e-05,0,-2.40916143546243e-11,9.37129434649898e-06,0,1.57079889779089,1.156011186517e-17,1.19176751693137e-12
2.30999999999999,8.41999999997193,2.17414028839242e-05,0,-2.41958080286338e-11,9.37129434649869e-06,0,1.57079890893904,9.82564744814548e-18,1.01295636584321e-12
2.31999999999999,8.41999999997169,2.18351158273892e-05,0,-2.43000064095156e-11,9.37129434649839e-06,0,1.57079892008624,7.92209943793668e-18,8.16713818308358e-13
2.32999999999999,8.41999999997144,2.19288287708542e-05,0,-2.44042094993503e-11,9.37129434649809e-06,0,1.57079893123238,5.84432090340882e-18,6.02509254722085e-13
2.33999999999999,8.4199999999712,2.20225417143192e-05,0,-2.45084172960573e-11,9.37129434649779e-06,0,1.57079894237732,3.58716491593425e-18,3.69812055479135e-13
2.34999999999999,8.41999999997095,2.21162546577841e-05,0,-2.46126298017173e-11,9.37129434649748e-06,0,1.57079895352096,1.14548454938911e-18,1.18091600973718e-13
2.35999999999999,8.41999999997071,2.22099676012488e-05,0,-2.47168470496238e-11,9.37129434649719e-06,0,1.57079896456498,-1.48517929704358e-18,-1.53110928161665e-13
2.36999999999999,8.41999999997046,2.23036805447137e-05,0,-2.48210692208105e-11,9.3712943464969e-06,0,1.57079897570573,-4.29677938297304e-18,-4.42966018791028e-13
2.37999999999999,8.41999999997021,2.23973934881787e-05,0,-2.49252963402474e-11,9.37129434649662e-06,0,1.57079898684509,-7.27045629313731e-18,-7.4953009876434e-13
2.38999999999999,8.41999999996996,2.24911064316437e-05,0,-2.50295284058537e-11,9.37129434649633e-06,0,1.57079899798313,-1.03870011566189e-17,-1.07082288192692e-12
2.39999999999999,8.41999999996971,2.25848193751086e-05,0,-2.51337654197103e-11,9.37129434649605e-06,0,1.57079900911992,-1.36272051119389e-17,-1.40486408212208e-12
2.40999999999999,8.41999999996946,2.26785323185736e-05,0,-2.52380073797362e-11,9.37129434649576e-06,0,1.57079902025552,-1.69718593070541e-17,-1.74967341319114e-12
2.41999999999999,8.41999999996921,2.27722452620385e-05,0,-2.53422542859316e-11,9.37129434649547e-06,0,1.57079903139001,-2.04017548993529e-17,-2.10327058897342e-12
2.42999999999999,8.41999999996895,2.28659582055035e-05,0,-2.54465061403772e-11,9.37129434649518e-06,0,1.57079904252344,-2.38976830556522e-17,-2.46367532330623e-12
2.43999999999999,8.4199999999687,2.29596711489684e-05,0,-2.55507629409921e-11,9.37129434649488e-06,0,1.57079905365588,-2.74404349521951e-17,-2.82890733002489e-12
2.44999999999999,8.41999999996844,2.30533840924334e-05,0,-2.56550246877765e-11,9.37129434649459e-06,0,1.5707990647874,-3.10108017746478e-17,-3.19698632296272e-12
2.45999999999999,8.41999999996818,2.31470970358983e-05,0,-2.57592913828111e-11,9.37129434649429e-06,0,1.57079907591807,-3.45895747180968e-17,-3.56593201595104e-12
2.46999999999999,8.41999999996793,2.32408099793633e-05,0,-2.58635630240152e-11,9.371294346494e-06,0,1.57079908704795,-3.81575449870489e-17,-3.93376412281917e-12
2.47999999999999,8.41999999996767,2.33345229228282e-05,0,-2.59678396134694e-11,9.3712943464937e-06,0,1.57079909817711,-4.16955037954271e-17,-4.29850235739445e-12
2.48999999999999,8.41999999996741,2.34282358662931e-05,0,-2.6072121149093e-11,9.3712943464934e-06,0,1.57079910930561,-4.51842423665704e-17,-4.6581664335022e-12
2.49999999999999,8.41999999996714,2.35219488097581e-05,0,-2.61764076308861e-11,9.3712943464931e-06,0,1.57079912043353,-4.86045519332321e-17,-5.01077606496576e-12
2.50999999999999,8.41999999996688,2.3615661753223e-05,0,-2.62806990609294e-11,9.37129434649279e-06,0,1.57079913156093,-5.19372237375802e-17,-5.35435096560646e-12
2.51999999999999,8.41999999996662,2.37093746966879e-05,0,-2.6384995437142e-11,9.37129434649249e-06,0,1.57079914268788,-5.51630490311942e-17,-5.68691084924366e-12
2.52999999999999,8.41999999996636,2.38030876401528e-05,0,-2.64892967595241e-11,9.37129434649218e-06,0,1.57079915381444,-5.82628190750683e-17,-6.00647542969469e-12
2.53999999999999,8.41999999996609,2.38968005836178e-05,0,-2.65936030301564e-11,9.37129434649188e-06,0,1.57079916494067,-6.12173251396078e-17,-6.31106442077491e-12
2.54999999999999,8.41999999996582,2.39905135270827e-05,0,-2.66979142469581e-11,9.37129434649157e-06,0,1.57079917606666,-6.40073585046326e-17,-6.59869753629766e-12
2.55999999999999,8.41999999996556,2.40842264705476e-05,0,-2.68022304120101e-11,9.37129434649126e-06,0,1.57079918719245,-6.66137104593743e-17,-6.86739449007432e-12
2.56999999999999,8.41999999996529,2.41779394140125e-05,0,-2.69065515232314e-11,9.37129434649095e-06,0,1.57079919831813,-6.90171723024807e-17,-7.11517499591424e-12
2.57999999999999,8.41999999996502,2.42716523574774e-05,0,-2.70108775806221e-11,9.37129434649063e-06,0,1.57079920944375,-7.11985353420136e-17,-7.34005876762478e-12
2.58999999999999,8.41999999996475,2.43653653009423e-05,0,-2.71152085862631e-11,9.37129434649032e-06,0,1.57079922056938,-7.3138590895453e-17,-7.54006551901132e-12
2.59999999999999,8.41999999996447,2.44590782444072e-05,0,-2.72195445380735e-11,9.37129434649e-06,0,1.5707992316951,-7.48181302896952e-17,-7.71321496387723e-12
2.60999999999999,8.4199999999642,2.45527911878721e-05,0,-2.73238854360532e-11,9.37129434648969e-06,0,1.57079924282096,-7.62179448610601e-17,-7.85752681602387e-12
2.61999999999999,8.41999999996393,2.4646504131337e-05,0,-2.74282312822832e-11,9.37129434648937e-06,0,1.57079925394703,-7.7318825955287e-17,-7.97102078925063e-12
2.62999999999999,8.41999999996365,2.47402170748019e-05,0,-2.75325820746826e-11,9.37129434648905e-06,0,1.57079926507338,-7.81015649275429e-17,-8.05171659735489e-12
2.63999999999999,8.41999999996338,2.48339300182668e-05,0,-2.76369378153323e-11,9.37129434648873e-06,0,1.57079927620008,-7.8546953142421e-17,-8.09763395413202e-12
2.64999999999999,8.4199999999631,2.49276429617317e-05,0,-2.77412985021513e-11,9.37129434648841e-06,0,1.57079928732719,-7.86357819739472e-17,-8.10679257337539e-12
2.65999999999999,8.41999999996282,2.50213559051965e-05,0,-2.78456641351397e-11,9.37129434648808e-06,0,1.57079929845478,-7.83488428055793e-17,-8.07721216887639e-12
2.66999999999999,8.41999999996254,2.51150688486614e-05,0,-2.79500347163784e-11,9.37129434648775e-06,0,1.57079930958291,-7.76669270302156e-17,-8.00691245442439e-12
2.67999999999999,8.41999999996226,2.52087817921263e-05,0,-2.80544102437864e-11,9.37129434648743e-06,0,1.57079932071166,-7.65708260501951e-17,-7.89391314380678e-12
2.68999999999999,8.41999999996198,2.53024947355912e-05,0,-2.81587907173639e-11,9.3712943464871e-06,0,1.57079933184108,-7.50413312773029e-17,-7.73623395080892e-12
2.69999999999999,8.4199999999617,2.5396207679056e-05,0,-2.82631761391916e-11,9.37129434648677e-06,0,1.57079934297125,-7.30592341327752e-17,-7.53189458921416e-12
2.70999999999999,8.41999999996142,2.54899206225209e-05,0,-2.83675665071887e-11,9.37129434648644e-06,0,1.57079935410224,-7.06053260473031e-17,-7.27891477280389e-12
2.71999999999999,8.41999999996113,2.55836335659858e-05,0,-2.8471961823436e-11,9.37129434648611e-06,0,1.5707993652341,-6.7660398461038e-17,-6.97531421535746e-12
2.72999999999999,8.41999999996085,2.56773465094506e-05,0,-2.85763620837719e-11,9.37129434648577e-06,0,1.57079937636691,-6.4205242823598e-17,-6.6191126306522e-12
2.73999999999999,8.41999999996056,2.57710594529155e-05,0,-2.86807672944388e-11,9.37129434648544e-06,0,1.57079938750073,-6.0220650594071e-17,-6.20832973246347e-12
2.74999999999999,8.41999999996028,2.58647723963803e-05,0,-2.87851774491943e-11,9.3712943464851e-06,0,1.57079939863563,-5.56874132410237e-17,-5.7409852345646e-12
2.75999999999999,8.41999999995999,2.59584853398452e-05,0,-2.88895925522001e-11,9.37129434648476e-06,0,1.57079940977168,-5.05863222425049e-17,-5.2150988507269e-12
2.76999999999998,8.4199999999597,2.605219828331e-05,0,-2.89940126034561e-11,9.37129434648442e-06,0,1.57079942090893,-4.48981690860543e-17,-4.62869029471968e-12
2.77999999999998,8.41999999995941,2.61459112267749e-05,0,-2.90984376008815e-11,9.37129434648408e-06,0,1.57079943204747,-3.86037452687075e-17,-3.97977928031025e-12
2.78999999999998,8.41999999995912,2.62396241702397e-05,0,-2.92028675444762e-11,9.37129434648373e-06,0,1.57079944318735,-3.16838422970042e-17,-3.26638552126386e-12
2.79999999999998,8.41999999995882,2.63333371137045e-05,0,-2.93073024342404e-11,9.37129434648339e-06,0,1.57079945432865,-2.41192516869947e-17,-2.4865287313438e-12
2.80999999999998,8.41999999995853,2.64270500571694e-05,0,-2.94117422722548e-11,9.37129434648304e-06,0,1.57079946547142,-1.58907649642478e-17,-1.63822862431129e-12
2.81999999999998,8.41999999995823,2.65207630006342e-05,0,-2.95161870564386e-11,9.3712943464827e-06,0,1.57079947661574,-6.97917366385907e-18,-7.19504913925573e-13
2.82999999999998,8.41999999995794,2.66144759440989e-05,0,-2.96206364580182e-11,9.37129434648235e-06,0,1.57079948766349,2.63445826178054e-18,2.7159302323351e-13
2.83999999999998,8.41999999995764,2.67081888875637e-05,0,-2.97250840180497e-11,9.37129434648198e-06,0,1.57079949881102,1.29394340122794e-17,1.33395942767106e-12
2.84999999999998,8.41999999995734,2.68019018310286e-05,0,-2.98295272395186e-11,9.37129434648162e-06,0,1.57079950996004,2.38699959422457e-17,2.46081938493128e-12
2.85999999999998,8.41999999995705,2.68956147744934e-05,0,-2.99339661224249e-11,9.37129434648125e-06,0,1.57079952111039,3.53544555921664e-17,3.64478236998043e-12
2.86999999999998,8.41999999995675,2.69893277179582e-05,0,-3.00384006688495e-11,9.37129434648089e-06,0,1.57079953226193,4.73211245377983e-17,4.87845785777733e-12
2.87999999999998,8.41999999995644,2.7083040661423e-05,0,-3.01428308767116e-11,9.37129434648053e-06,0,1.57079954341452,5.9698314390187e-17,6.15445532327327e-12
2.88999999999998,8.41999999995614,2.71767536048878e-05,0,-3.02472567460111e-11,9.37129434648017e-06,0,1.57079955456801,7.24143367956819e-17,7.46538424141208e-12
2.89999999999998,8.41999999995584,2.72704665483526e-05,0,-3.03516782788289e-11,9.3712943464798e-06,0,1.57079956572226,8.53975034359506e-17,8.8038540871301e-12
2.90999999999998,8.41999999995554,2.73641794918174e-05,0,-3.04560954730841e-11,9.37129434647944e-06,0,1.57079957687712,9.85761260279901e-17,1.01624743353562e-11
2.91999999999998,8.41999999995523,2.74578924352822e-05,0,-3.05605083308577e-11,9.37129434647907e-06,0,1.57079958803245,1.11878516324136e-16,1.15338544610117e-11
2.92999999999998,8.41999999995492,2.7551605378747e-05,0,-3.06649168500686e-11,9.37129434647871e-06,0,1.5707995991881,1.25232986112068e-16,1.29106039390104e-11
