time_gps_sec,pos_east_m,pos_north_m,pos_up_m,vel_east_mps,vel_north_mps,vel_up_mps
4.68999999999994,8.3602249268702,0.093975665600878,-0.130985513520244,0.0278152090908884,0.0674105543182237,0.00789481940276551
4.78999999999994,8.14437940319325,-0.558439573195589,-0.220014536944035,0.21170289994174,-0.0654669940266961,-0.00753271832337699
4.88999999999994,8.25984567341286,0.267859697373799,-0.548075623069707,0.227948818391963,-0.0865803054425303,0.100877504208862
4.98999999999994,8.08110188075787,-0.18527984063389,0.018751517678794,0.156953802703347,0.00929122053636989,0.0313200690118191
5.08999999999994,8.65723774420877,0.474576477230688,0.200719306986031,0.103094312781109,0.0354634892370163,0.0581511531361998
5.18999999999993,7.75515774262295,-0.095901078500393,0.103023937712607,-0.0906592150621568,0.0399606925255003,-0.0606839817675066
5.28999999999993,7.81402092554681,0.354421739179601,-0.350502631817761,0.0327920459196229,-0.00136511693349239,0.0894897805199744
5.38999999999993,8.31150439822645,-0.273617016669426,-0.478790583279732,-0.0415408311341215,-0.15318102333513,0.0628131209769326
5.48999999999993,8.28542316715796,0.51024001581864,-0.286124946740273,-0.152528888833568,0.0138872675679956,0.0964192731073671
5.58999999999993,8.24520000233823,-0.162280498586085,-0.0664666399404439,0.247871314072806,-0.0705752605223928,0.0561763492542188
5.68999999999992,8.41986023148795,-0.0429223123068925,-0.273510466520491,0.0709912308904666,0.00415958233202617,0.18479700141419
5.78999999999992,8.86402494666445,0.439931308594652,-0.199087877948585,-0.0633134692411891,0.143134329970908,0.0166981465762752
5.88999999999992,8.26107551349989,0.248670530178157,0.022006245139238,0.0293897397076749,-0.13898269758711,0.153616591909583
5.98999999999992,8.69518848112415,-0.0152188376364542,-0.0809462742924723,-0.036493106509299,0.153091591996414,0.17187915570596
6.08999999999991,8.20363848371553,0.096385439997944,0.203066183063385,-0.0788376202659597,-0.00271636126995714,-0.126744824807882
6.18999999999991,8.20111986156724,-0.163944372898783,0.383553712438044,-0.193247063518216,0.0951307335354234,0.180908059660494
6.28999999999991,8.20943875961929,0.356109319770138,0.214130763705072,5.70379859378629e-05,0.117929716259501,0.00547175504745147
6.38999999999991,8.02671577007932,-0.339356233868174,0.216412808555361,0.0273751029145882,0.050900428554513,-0.00371882330374968
6.48999999999991,8.30215602294636,0.549711213091033,-0.257892477516833,-0.000937387512393377,0.0953504192710001,0.055875644151153
6.5899999999999,8.03280272539849,-0.156105689606811,-0.602221652124825,0.184016731783168,0.187532921131185,0.032048264397621
6.6899999999999,8.96254079447102,0.0330596546370491,-0.349427962866429,0.0705280309311096,-0.114284573521743,-0.128645994980897
6.7899999999999,8.38546295305612,0.274587030108137,0.0040294209450451,0.0131170851954791,0.109473808119342,0.0271202295718427
6.8899999999999,8.1995700164355,0.238848083836165,0.0567617451727358,-0.14101894331524,0.120840491776146,0.0835592008834272
6.9899999999999,7.80335779083581,0.00666884525221863,-0.524437780682746,0.0485458435118151,-0.0238906691040197,-0.0172382157663482
7.08999999999989,7.97114558740214,-0.304523934334203,-0.0951188609048756,0.328930736414021,0.0636639669508781,-0.0931870577276079
7.18999999999989,8.59186360470273,-0.17654268104566,-0.394150613066557,-0.104796535695101,0.159103953202028,0.13168688703656
7.28999999999989,8.26496770342728,0.220360992944195,0.029088794994351,-0.0818722962872795,0.032061030052783,0.0581981162290692
7.38999999999989,8.48346008218556,0.258009914148093,0.282319427277145,0.0836112416877877,-0.175539600951976,0.075634718766225
